r2,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/n_estimators,config/max_depth,logdir,node_count,total_tuning_time
0.45938377005463427,1779028829,,False,1,58395_00000,2026-05-17_14-40-29,0.1564955711364746,0.1564955711364746,30525,group15-dev,192.168.2.118,0.1564955711364746,1,50,5.0,58395_00000,1,19.932429552078247
0.49316880152003983,1779028829,,False,1,58395_00001,2026-05-17_14-40-29,0.23278331756591797,0.23278331756591797,30524,group15-dev,192.168.2.118,0.23278331756591797,1,50,10.0,58395_00001,1,19.932429552078247
0.4827841217062062,1779028833,,False,1,58395_00002,2026-05-17_14-40-33,0.27523350715637207,0.27523350715637207,30611,group15-dev,192.168.2.118,0.27523350715637207,1,50,,58395_00002,1,19.932429552078247
0.4676525492176534,1779028833,,False,1,58395_00003,2026-05-17_14-40-33,0.2960700988769531,0.2960700988769531,30610,group15-dev,192.168.2.118,0.2960700988769531,1,100,5.0,58395_00003,1,19.932429552078247
0.48557124229174564,1779028837,,False,1,58395_00004,2026-05-17_14-40-37,0.41535329818725586,0.41535329818725586,30684,group15-dev,192.168.2.118,0.41535329818725586,1,100,10.0,58395_00004,1,19.932429552078247
0.4818169560260096,1779028837,,False,1,58395_00005,2026-05-17_14-40-37,0.5319335460662842,0.5319335460662842,30683,group15-dev,192.168.2.118,0.5319335460662842,1,100,,58395_00005,1,19.932429552078247
0.46312095887614557,1779028842,,False,1,58395_00006,2026-05-17_14-40-42,0.5875484943389893,0.5875484943389893,30756,group15-dev,192.168.2.118,0.5875484943389893,1,200,5.0,58395_00006,1,19.932429552078247
0.4773751172152788,1779028842,,False,1,58395_00007,2026-05-17_14-40-42,0.8440091609954834,0.8440091609954834,30757,group15-dev,192.168.2.118,0.8440091609954834,1,200,10.0,58395_00007,1,19.932429552078247
0.479460321330637,1779028846,,False,1,58395_00008,2026-05-17_14-40-46,1.040358543395996,1.040358543395996,30828,group15-dev,192.168.2.118,1.040358543395996,1,200,,58395_00008,1,19.932429552078247
